transaction_id,timestamp,amount,merchant_category,payment_method,country,customer_age,transaction_hour,is_weekend,distance_from_home_km,is_fraud
TXN003854,2024-12-05T03:39:00,127.83,travel,digital_wallet,JP,32,15,0,8.3,0
TXN003855,2024-04-12T04:21:00,1921.14,retail,debit,UK,21,18,1,5.7,0
TXN003856,2024-05-21T21:52:00,25.33,travel,credit,UK,72,8,0,6.4,0
TXN003857,2024-12-07T22:59:00,1.41,travel,digital_wallet,FR,48,1,1,4.5,0
TXN003858,2024-08-12T18:23:00,3.47,healthcare,credit,FR,26,8,0,2.9,0
TXN003859,2024-04-05T17:22:00,302.6,healthcare,debit,US,73,6,0,24.3,0
TXN003860,2024-02-28T13:03:00,561.43,healthcare,digital_wallet,DE,28,1,0,1.8,0
TXN003861,2024-05-15T16:01:00,3.6,restaurant,digital_wallet,DE,65,9,1,9.4,0
TXN003862,2024-05-10T00:56:00,45.13,healthcare,debit,DE,56,2,1,8.7,0
TXN003863,2024-06-05T03:39:00,94.3,grocery,debit,DE,69,9,1,17.8,0
TXN003864,2024-02-20T20:46:00,8.83,online,digital_wallet,CA,38,14,1,45.6,0
TXN003865,2024-11-15T06:27:00,2160.27,retail,credit,US,39,12,0,9.1,0
TXN003866,2024-12-03T18:51:00,294.44,retail,credit,FR,18,4,0,10.7,0
TXN003867,2024-11-17T10:24:00,11.51,healthcare,debit,US,60,9,0,9.1,0
TXN003868,2024-03-23T06:22:00,303.06,travel,digital_wallet,AU,66,11,1,22.3,0
TXN003869,2024-01-24T16:46:00,39.8,retail,credit,CA,38,11,0,17.0,0
TXN003870,2024-09-26T23:50:00,20.55,travel,digital_wallet,DE,78,15,1,10.8,0
TXN003871,2024-09-22T07:45:00,12612.74,healthcare,debit,US,78,16,0,12.6,1
TXN003872,2024-12-16T12:40:00,4941.48,grocery,credit,CA,79,9,1,2.8,0
TXN003873,2024-04-15T23:24:00,23.9,grocery,debit,CA,30,11,0,4.5,0
TXN003874,2024-06-07T17:46:00,53.8,healthcare,credit,FR,54,9,0,14.2,0
TXN003875,2024-12-04T23:06:00,45.81,grocery,debit,DE,57,21,0,1.7,0
TXN003876,2024-04-18T01:14:00,18.47,travel,credit,JP,44,16,0,3.7,0
TXN003877,2024-08-28T07:40:00,2.65,healthcare,credit,UK,67,8,0,10.0,0
TXN003878,2024-07-16T23:47:00,29041.89,healthcare,credit,DE,48,0,0,10.2,1
TXN003879,2024-01-22T20:07:00,600.22,grocery,debit,CA,24,20,0,12.9,0
TXN003880,2024-05-13T20:02:00,83.72,retail,debit,UK,61,20,0,23.4,0
TXN003881,2024-09-13T11:23:00,266.33,grocery,debit,CA,79,1,0,6.0,0
TXN003882,2024-11-15T19:39:00,3.09,retail,credit,DE,38,6,0,0.1,0
TXN003883,2024-08-25T04:44:00,224.7,online,debit,DE,26,9,0,2.0,0
TXN003884,2024-08-26T23:41:00,44.76,retail,debit,JP,66,8,0,14.9,0
TXN003885,2024-01-20T05:36:00,59.05,online,debit,UK,58,14,0,0.9,0
TXN003886,2024-07-14T16:04:00,15.78,online,credit,US,49,8,0,10.9,0
TXN003887,2024-05-15T02:56:00,49.6,online,digital_wallet,DE,45,4,0,0.1,0
TXN003888,2024-09-23T06:00:00,57.68,healthcare,debit,DE,59,6,0,4.5,0
TXN003889,2024-06-17T17:46:00,11.26,travel,debit,CA,26,1,1,5.1,0
TXN003890,2024-05-07T18:20:00,1.63,retail,debit,US,63,5,1,1.3,0
TXN003891,2024-04-03T18:57:00,127.31,grocery,debit,JP,57,12,0,1.3,0
TXN003892,2024-04-04T17:05:00,122.22,grocery,credit,AU,44,11,0,7.1,0
TXN003893,2024-03-11T11:11:00,187.45,travel,credit,DE,59,19,1,0.9,0
TXN003894,2024-02-09T07:38:00,246.75,grocery,credit,DE,68,4,0,10.6,0
TXN003895,2024-01-18T23:18:00,214.79,restaurant,credit,CA,73,3,0,14.9,0
TXN003896,2024-07-11T09:07:00,14.72,healthcare,debit,FR,69,10,0,0.7,0
TXN003897,2024-10-28T04:38:00,63.19,healthcare,credit,UK,72,16,0,12.4,0
TXN003898,2024-09-28T10:15:00,231.28,grocery,digital_wallet,DE,21,15,1,32.7,0
TXN003899,2024-08-14T11:12:00,21.24,restaurant,digital_wallet,JP,30,19,0,0.2,0
TXN003900,2024-09-18T01:02:00,106.73,grocery,digital_wallet,US,64,3,0,10.7,0
TXN003901,2024-12-26T14:28:00,4.76,online,digital_wallet,AU,73,22,0,16.1,0
TXN003902,2024-07-15T12:04:00,86.03,online,credit,FR,31,9,0,0.0,0
TXN003903,2024-10-23T05:15:00,4.96,retail,credit,CA,61,23,0,1.5,0
TXN003904,2024-09-15T13:59:00,23.14,grocery,debit,AU,65,9,0,0.3,0
TXN003905,2024-11-19T23:11:00,260.74,retail,digital_wallet,FR,78,6,1,10.9,0
TXN003906,2024-02-10T05:09:00,105.46,retail,debit,DE,77,9,0,12.3,0
TXN003907,2024-08-11T21:23:00,46.32,grocery,credit,AU,52,20,1,0.7,0
TXN003908,2024-03-22T14:38:00,75.3,retail,digital_wallet,FR,36,10,0,6.8,0
TXN003909,2024-08-14T13:04:00,356.93,travel,digital_wallet,US,41,12,1,3.9,0
TXN003910,2024-07-05T20:19:00,32.67,retail,digital_wallet,US,61,18,0,6.9,0
TXN003911,2024-03-13T11:08:00,167.4,online,debit,CA,27,2,0,47.4,0
TXN003912,2024-07-28T15:34:00,38.38,travel,credit,UK,48,12,0,3.2,0
TXN003913,2024-07-04T06:36:00,208.6,grocery,digital_wallet,CA,60,12,0,4.2,0
TXN003914,2024-10-06T01:59:00,41.33,restaurant,debit,CA,32,16,0,1.2,0
TXN003915,2024-04-15T03:40:00,24.44,retail,credit,JP,26,11,0,0.8,0
TXN003916,2024-02-19T14:01:00,42.64,online,digital_wallet,AU,32,4,1,10.6,0
TXN003917,2024-10-28T09:38:00,61.86,travel,debit,AU,26,19,1,0.0,0
TXN003918,2024-07-20T17:47:00,2.95,grocery,debit,JP,63,23,1,6.7,0
TXN003919,2024-03-25T01:10:00,46.23,online,debit,UK,34,21,0,1.6,0
TXN003920,2024-09-14T23:00:00,41.71,grocery,debit,FR,75,23,1,2.4,0
TXN003921,2024-11-19T19:13:00,3.11,healthcare,debit,FR,74,2,0,5.4,0
TXN003922,2024-12-25T05:05:00,420.24,grocery,debit,CA,45,23,0,2.9,0
TXN003923,2024-05-08T12:05:00,15.94,healthcare,digital_wallet,CA,67,0,0,2.8,0
TXN003924,2024-10-05T02:51:00,120.22,online,credit,FR,53,17,0,16.9,0
TXN003925,2024-07-26T13:27:00,40.37,restaurant,digital_wallet,JP,79,4,0,3.1,0
TXN003926,2024-12-20T05:38:00,110.63,restaurant,credit,UK,78,11,1,1.1,0
TXN003927,2024-11-25T13:20:00,1341.57,retail,debit,DE,63,1,0,4.4,0
TXN003928,2024-08-08T03:59:00,348.04,retail,digital_wallet,AU,19,1,0,2.3,0
TXN003929,2024-09-22T05:32:00,0.29,retail,digital_wallet,AU,23,10,0,9.3,0
TXN003930,2024-08-14T07:12:00,10.34,healthcare,debit,UK,79,4,0,0.5,0
TXN003931,2024-07-18T21:55:00,3.86,online,credit,JP,48,19,0,16.1,0
TXN003932,2024-05-16T10:28:00,1032.94,restaurant,digital_wallet,FR,65,20,1,0.0,0
TXN003933,2024-03-03T15:42:00,15.24,restaurant,digital_wallet,CA,43,14,0,14.0,0
TXN003934,2024-09-22T10:55:00,4.58,healthcare,debit,US,46,17,0,11.6,0
TXN003935,2024-10-12T13:07:00,14719.44,grocery,credit,US,80,4,0,0.8,1
TXN003936,2024-03-23T23:51:00,173.66,healthcare,credit,US,28,2,0,28.0,0
TXN003937,2024-06-02T15:32:00,432.02,healthcare,debit,AU,67,7,0,0.6,0
TXN003938,2024-08-06T17:45:00,13.07,travel,debit,AU,50,22,1,7.9,0
TXN003939,2024-07-06T18:18:00,5.16,grocery,debit,CA,58,4,1,11.6,0
TXN003940,2024-11-07T13:11:00,33.63,online,digital_wallet,AU,24,11,0,20.6,0
TXN003941,2024-11-09T19:56:00,106.3,grocery,digital_wallet,US,44,21,1,3.1,0
TXN003942,2024-10-16T10:03:00,32.53,grocery,debit,US,24,5,0,29.0,0
TXN003943,2024-10-12T13:19:00,15.99,healthcare,credit,US,41,1,0,11.1,0
TXN003944,2024-04-07T17:10:00,14.34,online,credit,US,48,5,1,1.1,0
TXN003945,2024-02-06T06:35:00,23.18,travel,debit,FR,56,21,1,0.3,0
TXN003946,2024-08-13T19:18:00,139.41,restaurant,digital_wallet,AU,40,13,0,1.3,0
TXN003947,2024-11-27T20:28:00,66.31,restaurant,credit,US,47,23,1,0.6,0
TXN003948,2024-06-10T02:09:00,49.94,healthcare,credit,UK,18,6,0,28.4,0
TXN003949,2024-05-26T20:22:00,171.7,travel,debit,CA,53,14,1,20.2,0
TXN003950,2024-05-14T17:36:00,19.89,restaurant,debit,JP,27,17,0,10.9,0
TXN003951,2024-07-03T08:41:00,89.47,online,debit,CA,78,16,1,9.2,0
TXN003952,2024-09-05T19:40:00,74.92,healthcare,credit,FR,59,12,0,7.8,0
TXN003953,2024-12-26T06:03:00,88.31,online,credit,AU,42,21,1,1.5,0
TXN003954,2024-07-05T16:58:00,118.83,travel,debit,FR,71,9,1,9.9,0
TXN003955,2024-03-16T10:17:00,23.11,healthcare,debit,US,73,20,1,20.7,0
TXN003956,2024-06-24T06:46:00,148.36,healthcare,credit,CA,24,15,0,8.1,0
TXN003957,2024-06-07T01:16:00,177.7,restaurant,digital_wallet,UK,22,10,0,9.6,0
TXN003958,2024-02-04T06:39:00,87.49,grocery,debit,FR,52,14,0,34.8,0
TXN003959,2024-12-20T01:19:00,362.31,retail,credit,CA,41,14,0,14.1,0
TXN003960,2024-08-03T05:22:00,72.57,travel,debit,UK,58,20,0,7.4,0
TXN003961,2024-02-13T01:23:00,10.4,grocery,digital_wallet,CA,74,11,1,13.9,0
TXN003962,2024-09-05T11:35:00,182.7,online,credit,FR,56,0,0,13.4,0
TXN003963,2024-07-13T05:49:00,34.29,travel,debit,US,49,1,0,2.1,0
TXN003964,2024-11-22T18:29:00,457.16,travel,credit,UK,57,9,1,21.5,0
TXN003965,2024-08-09T15:10:00,50.8,healthcare,credit,AU,55,18,1,21.6,0
TXN003966,2024-08-19T01:55:00,74.82,grocery,digital_wallet,FR,62,5,0,9.1,0
TXN003967,2024-07-09T19:35:00,42.92,retail,digital_wallet,US,29,7,0,15.3,0
TXN003968,2024-12-17T10:06:00,179.31,retail,credit,UK,41,20,0,1.3,0
TXN003969,2024-01-03T07:44:00,202.66,online,credit,FR,20,13,0,6.6,0
TXN003970,2024-04-16T10:21:00,22.6,grocery,credit,AU,52,7,0,2.5,0
TXN003971,2024-02-17T08:41:00,96.98,grocery,debit,US,67,12,1,16.1,0
TXN003972,2024-09-06T20:27:00,56.22,travel,credit,DE,19,20,0,4.9,0
TXN003973,2024-03-11T16:48:00,5.99,restaurant,digital_wallet,AU,34,22,1,7.6,0
TXN003974,2024-02-28T08:36:00,270.62,online,debit,AU,41,10,1,6.8,0
TXN003975,2024-01-12T18:30:00,668.41,grocery,debit,DE,39,7,0,9.8,0
TXN003976,2024-10-10T10:37:00,89.24,healthcare,digital_wallet,UK,37,5,1,37.9,0
TXN003977,2024-04-04T08:54:00,365.7,grocery,credit,JP,79,18,0,5.5,0
TXN003978,2024-02-18T02:13:00,100.09,travel,digital_wallet,DE,26,6,1,5.0,0
TXN003979,2024-11-26T06:56:00,58.34,travel,digital_wallet,DE,37,1,0,22.1,0
TXN003980,2024-04-02T12:56:00,10.68,grocery,debit,AU,43,20,0,23.9,0
TXN003981,2024-10-01T09:34:00,24.3,travel,digital_wallet,FR,56,10,1,2.3,0
TXN003982,2024-10-06T00:06:00,460.64,online,debit,US,69,6,0,2.0,0
TXN003983,2024-07-12T00:27:00,198.35,retail,credit,DE,40,17,0,0.3,0
TXN003984,2024-10-14T02:14:00,254.26,grocery,credit,AU,68,14,1,30.2,0
TXN003985,2024-04-12T22:34:00,36.01,healthcare,digital_wallet,US,62,17,0,20.8,0
TXN003986,2024-11-17T18:21:00,39.21,restaurant,credit,FR,41,11,0,15.1,0
TXN003987,2024-05-17T04:39:00,601.63,retail,debit,UK,47,20,0,25.3,0
TXN003988,2024-08-11T20:04:00,175.54,healthcare,debit,CA,61,14,1,60.9,0
TXN003989,2024-10-19T19:44:00,763.43,healthcare,credit,AU,22,12,1,8.1,0
TXN003990,2024-10-17T21:48:00,40.8,grocery,digital_wallet,US,29,16,0,2.2,0
TXN003991,2024-12-08T14:01:00,6.7,travel,digital_wallet,JP,25,5,0,2.7,0
TXN003992,2024-08-21T06:19:00,38.62,healthcare,digital_wallet,CA,79,20,0,4.9,0
TXN003993,2024-11-16T20:55:00,197.09,healthcare,debit,FR,28,5,0,2.2,0
TXN003994,2024-02-01T06:44:00,8.15,online,digital_wallet,JP,67,18,1,17.5,0
TXN003995,2024-02-07T14:15:00,129.2,healthcare,credit,UK,52,6,1,21.5,0
TXN003996,2024-09-19T04:42:00,81.06,retail,digital_wallet,DE,21,20,1,23.8,0
TXN003997,2024-08-08T13:45:00,27.81,retail,debit,JP,72,14,0,12.4,0
TXN003998,2024-09-04T12:49:00,104.25,travel,credit,US,60,10,0,2.4,0
TXN003999,2024-12-25T00:42:00,65.4,grocery,digital_wallet,UK,51,13,1,0.1,0
TXN004000,2024-03-10T15:40:00,3.68,travel,debit,UK,60,15,0,1.8,0
TXN004001,2024-02-04T03:31:00,666.87,healthcare,credit,US,59,18,1,39.4,0
TXN004002,2024-05-01T13:25:00,916.29,grocery,debit,DE,68,3,0,12.7,0
TXN004003,2024-11-20T19:03:00,21.12,retail,digital_wallet,JP,50,6,0,14.6,0
TXN004004,2024-04-27T04:13:00,24.53,restaurant,debit,DE,68,12,0,10.3,0
TXN004005,2024-02-15T21:35:00,121.95,travel,debit,AU,31,19,0,31.4,0
TXN004006,2024-08-12T04:13:00,421.94,travel,credit,US,56,20,0,5.5,0
TXN004007,2024-03-03T09:05:00,30.01,online,digital_wallet,DE,26,23,0,8.3,0
TXN004008,2024-05-11T12:33:00,11.0,online,digital_wallet,JP,51,22,1,5.9,0
TXN004009,2024-05-09T22:03:00,8.11,restaurant,credit,US,52,6,0,1.2,0
TXN004010,2024-09-16T02:48:00,8.54,retail,debit,DE,33,2,0,1.1,0
TXN004011,2024-01-20T10:29:00,3255.02,grocery,digital_wallet,UK,56,10,0,2.9,0
TXN004012,2024-01-01T23:21:00,278.49,grocery,debit,DE,34,4,0,2.9,0
TXN004013,2024-01-03T00:59:00,42.23,grocery,digital_wallet,US,66,2,0,1.1,0
TXN004014,2024-10-05T16:09:00,146.01,travel,credit,FR,24,13,0,14.7,0
TXN004015,2024-08-25T12:01:00,51.54,healthcare,credit,CA,29,16,0,2.0,0
TXN004016,2024-03-06T12:57:00,135.87,restaurant,credit,FR,32,3,1,0.5,0
TXN004017,2024-08-24T17:03:00,74.53,healthcare,debit,US,80,14,1,4.2,0
TXN004018,2024-12-23T00:20:00,1335.67,grocery,digital_wallet,CA,46,12,0,11.9,0
TXN004019,2024-10-12T10:41:00,3.78,travel,debit,UK,54,2,0,42.6,0
TXN004020,2024-12-03T22:51:00,12.43,online,digital_wallet,FR,63,18,0,6.6,0
TXN004021,2024-09-24T04:19:00,39.41,healthcare,digital_wallet,FR,76,10,1,2.8,0
TXN004022,2024-08-24T03:13:00,48.81,grocery,debit,FR,73,14,0,17.8,0
TXN004023,2024-11-14T10:53:00,271.71,healthcare,credit,CA,32,8,0,12.3,0
TXN004024,2024-09-03T11:28:00,13.33,healthcare,credit,UK,29,12,1,54.0,0
TXN004025,2024-09-16T17:16:00,7.67,healthcare,digital_wallet,JP,43,23,1,17.4,0
TXN004026,2024-06-11T06:01:00,25.81,online,debit,FR,69,5,0,15.4,0
TXN004027,2024-10-03T16:42:00,101.92,grocery,digital_wallet,US,41,17,0,27.1,0
TXN004028,2024-02-28T02:16:00,6.72,healthcare,credit,JP,37,16,1,53.0,0
TXN004029,2024-08-23T10:28:00,32.6,grocery,debit,UK,53,8,0,11.5,0
TXN004030,2024-06-24T16:08:00,79.18,restaurant,digital_wallet,UK,41,1,0,4.0,0
TXN004031,2024-02-15T12:36:00,28.41,restaurant,digital_wallet,JP,62,2,0,43.5,0
TXN004032,2024-06-20T05:14:00,886.83,travel,digital_wallet,AU,34,18,0,17.8,0
TXN004033,2024-08-01T13:54:00,53.35,retail,digital_wallet,UK,65,22,0,1.8,0
TXN004034,2024-03-06T06:15:00,812.51,healthcare,debit,UK,45,13,0,14.2,0
TXN004035,2024-10-02T12:32:00,62.31,healthcare,credit,AU,35,16,0,0.6,0
TXN004036,2024-11-24T22:02:00,41.97,grocery,digital_wallet,JP,59,7,1,2.7,0
TXN004037,2024-12-22T17:08:00,60.59,retail,debit,JP,80,17,1,1.3,0
TXN004038,2024-05-16T19:21:00,28.57,travel,debit,DE,79,5,0,10.5,0
TXN004039,2024-04-07T15:26:00,111.53,grocery,digital_wallet,DE,35,15,1,41.2,0
TXN004040,2024-10-24T23:54:00,14.17,travel,debit,DE,29,20,0,10.6,0
TXN004041,2024-09-01T04:06:00,15.62,healthcare,digital_wallet,AU,45,9,0,0.3,0
TXN004042,2024-10-10T09:57:00,796.98,online,debit,US,27,6,0,0.6,0
TXN004043,2024-08-13T01:15:00,84.5,travel,debit,FR,50,8,1,31.5,0
TXN004044,2024-07-16T04:09:00,43.17,travel,digital_wallet,DE,46,7,1,4.4,0
TXN004045,2024-01-07T15:04:00,48.39,online,credit,UK,34,8,0,1.5,0
TXN004046,2024-03-10T22:39:00,162.56,travel,credit,DE,18,8,1,8.0,0
TXN004047,2024-03-16T04:00:00,258.15,travel,credit,JP,48,1,1,2.9,0
TXN004048,2024-05-04T14:36:00,93.05,restaurant,debit,US,32,1,0,9.6,0
TXN004049,2024-09-23T13:25:00,36.67,healthcare,digital_wallet,JP,18,0,0,1.1,0
TXN004050,2024-06-05T03:40:00,107.13,retail,digital_wallet,DE,66,5,0,3.2,0
TXN004051,2024-04-11T02:53:00,29.06,online,debit,JP,37,8,0,10.1,0
TXN004052,2024-05-19T00:46:00,1.41,travel,digital_wallet,UK,33,19,0,1.4,0
TXN004053,2024-05-22T14:26:00,82.61,restaurant,digital_wallet,DE,75,1,0,4.1,0
TXN004054,2024-06-14T18:55:00,25.14,healthcare,credit,JP,68,1,0,0.1,0
TXN004055,2024-11-01T08:35:00,62.44,healthcare,debit,UK,38,16,0,7.0,0
TXN004056,2024-03-08T04:40:00,32.29,retail,digital_wallet,CA,34,14,1,6.2,0
TXN004057,2024-01-12T18:49:00,96.55,grocery,debit,DE,79,17,1,1.3,0
TXN004058,2024-04-26T23:32:00,115.4,online,debit,CA,47,23,0,1.1,0
TXN004059,2024-09-01T16:21:00,20.1,travel,credit,JP,35,2,0,4.0,0
TXN004060,2024-08-28T02:33:00,972.49,grocery,credit,JP,63,17,0,0.0,0
TXN004061,2024-06-27T22:55:00,89.14,restaurant,credit,CA,46,21,0,17.4,0
TXN004062,2024-08-20T12:10:00,73.96,restaurant,debit,CA,60,21,0,12.1,0
TXN004063,2024-06-14T09:05:00,523.77,travel,credit,UK,32,18,1,3.0,0
TXN004064,2024-05-27T04:14:00,30.6,healthcare,digital_wallet,AU,51,21,0,9.5,0
TXN004065,2024-05-17T00:36:00,70.24,retail,debit,CA,62,3,0,4.0,0
TXN004066,2024-12-10T02:00:00,58.44,retail,debit,CA,78,20,1,16.5,0
TXN004067,2024-10-01T05:29:00,7.46,grocery,credit,CA,58,11,0,1.7,0
TXN004068,2024-12-27T23:50:00,16.49,restaurant,debit,FR,49,2,0,11.8,0
TXN004069,2024-06-03T16:57:00,2.2,grocery,debit,DE,23,15,0,5.4,0
TXN004070,2024-03-25T04:56:00,83.56,restaurant,debit,DE,34,18,0,7.1,0
TXN004071,2024-07-11T19:43:00,188.46,online,debit,CA,44,1,1,3.9,0
TXN004072,2024-01-02T15:37:00,36.28,grocery,debit,DE,57,18,0,4.8,0
TXN004073,2024-11-17T05:53:00,80.9,travel,debit,US,30,7,1,24.9,0
TXN004074,2024-09-02T16:11:00,61.58,grocery,debit,US,75,13,0,34.6,0
TXN004075,2024-08-06T22:15:00,46.17,retail,credit,US,49,4,1,34.7,0
TXN004076,2024-01-15T14:03:00,444.29,grocery,credit,FR,23,1,1,30.2,0
TXN004077,2024-05-14T01:11:00,172.67,healthcare,digital_wallet,UK,50,4,1,1.8,0
TXN004078,2024-11-02T10:57:00,1527.32,healthcare,debit,CA,41,22,1,6.5,0
TXN004079,2024-07-20T18:14:00,86.52,grocery,debit,AU,45,16,0,17.4,0
TXN004080,2024-02-22T09:24:00,38.46,healthcare,debit,AU,53,2,1,5.3,0
TXN004081,2024-03-25T18:30:00,249.23,restaurant,debit,UK,45,15,0,2.7,0
TXN004082,2024-03-25T04:23:00,174.5,grocery,debit,DE,52,22,0,4.6,0
TXN004083,2024-03-04T06:45:00,11.42,online,debit,US,76,15,1,7.0,0
TXN004084,2024-07-27T12:40:00,544.89,grocery,digital_wallet,FR,78,13,0,2.7,0
TXN004085,2024-08-26T00:26:00,159.17,healthcare,digital_wallet,FR,33,19,1,1.4,0
TXN004086,2024-11-07T10:51:00,147.01,restaurant,digital_wallet,CA,50,4,0,5.1,0
TXN004087,2024-03-21T04:37:00,226.54,online,debit,CA,25,17,1,4.3,0
TXN004088,2024-10-28T10:32:00,8.59,online,credit,FR,65,19,0,1.0,0
TXN004089,2024-11-01T19:46:00,151.44,retail,debit,CA,23,15,1,2.8,0
TXN004090,2024-10-09T09:20:00,13.79,restaurant,debit,AU,30,20,0,7.4,0
TXN004091,2024-12-19T17:43:00,268.31,healthcare,debit,JP,49,8,1,7.6,0
TXN004092,2024-01-24T15:01:00,15.57,retail,digital_wallet,DE,56,5,0,7.8,0
TXN004093,2024-06-11T04:42:00,16.12,online,credit,DE,24,2,0,4.0,0
TXN004094,2024-12-19T10:36:00,43.34,grocery,digital_wallet,CA,60,0,0,4.3,0
TXN004095,2024-09-09T18:57:00,85.83,restaurant,digital_wallet,DE,67,7,0,0.3,0
TXN004096,2024-09-08T16:41:00,32.54,travel,digital_wallet,US,37,22,0,5.1,0
TXN004097,2024-08-21T17:25:00,167.28,grocery,credit,FR,22,15,0,12.3,0
TXN004098,2024-08-19T06:28:00,26.54,online,credit,CA,59,13,0,13.3,0
TXN004099,2024-05-05T08:44:00,123.15,restaurant,digital_wallet,AU,35,21,0,2.6,0
TXN004100,2024-10-10T08:17:00,23.47,travel,debit,UK,56,7,0,6.8,0
TXN004101,2024-01-03T08:48:00,279.38,grocery,credit,CA,18,1,0,5.7,0
TXN004102,2024-07-12T21:26:00,63.31,travel,digital_wallet,AU,20,14,0,1.1,0
TXN004103,2024-05-27T14:23:00,37.86,travel,debit,JP,67,1,1,1.7,0
TXN004104,2024-03-07T06:54:00,1585.51,retail,credit,UK,72,13,1,10.6,0
TXN004105,2024-06-21T08:24:00,33.48,restaurant,credit,UK,72,7,1,18.6,0
TXN004106,2024-07-19T11:28:00,9.67,healthcare,debit,CA,54,15,0,8.7,0
TXN004107,2024-03-12T03:42:00,375.82,grocery,debit,DE,32,4,0,30.1,0
TXN004108,2024-04-06T10:37:00,2041.52,retail,debit,AU,40,2,0,0.8,0
TXN004109,2024-08-07T04:36:00,328.73,online,credit,AU,67,10,1,0.4,0
TXN004110,2024-02-27T04:04:00,209.69,restaurant,digital_wallet,AU,59,20,0,8.4,0
TXN004111,2024-12-01T23:17:00,33.36,healthcare,digital_wallet,FR,36,1,0,7.8,0
TXN004112,2024-05-15T21:31:00,19.44,healthcare,credit,FR,44,3,1,13.7,0
TXN004113,2024-04-06T13:54:00,13.13,online,digital_wallet,FR,40,20,0,4.9,0
TXN004114,2024-03-07T21:34:00,14.24,online,digital_wallet,CA,33,14,1,1.6,0
TXN004115,2024-09-13T06:36:00,4.4,retail,debit,CA,74,5,0,11.4,0
TXN004116,2024-07-17T14:39:00,28.78,online,debit,FR,74,12,0,4.5,0
TXN004117,2024-06-23T16:06:00,44.95,retail,credit,AU,70,18,0,1.3,0
TXN004118,2024-04-27T22:35:00,15.42,retail,credit,CA,79,1,1,3.9,0
TXN004119,2024-11-24T07:18:00,3.45,grocery,debit,CA,76,13,1,11.7,0
TXN004120,2024-01-06T11:02:00,35.25,restaurant,debit,JP,52,12,0,1.3,0
TXN004121,2024-02-10T15:35:00,27.93,restaurant,credit,JP,29,17,0,14.9,0
TXN004122,2024-03-14T23:15:00,58.94,retail,credit,AU,45,6,0,14.7,0
TXN004123,2024-01-09T07:28:00,20.62,restaurant,debit,DE,74,18,1,22.6,0
TXN004124,2024-01-04T23:21:00,3171.25,healthcare,digital_wallet,FR,35,22,0,3.6,0
TXN004125,2024-03-28T19:25:00,46.92,travel,credit,DE,53,10,0,10.3,0
TXN004126,2024-06-25T09:59:00,518.98,online,credit,JP,27,19,1,14.2,0
TXN004127,2024-08-26T12:02:00,562.84,online,digital_wallet,JP,77,19,0,12.6,0
TXN004128,2024-05-25T11:36:00,258.62,online,digital_wallet,CA,42,16,1,14.6,0
TXN004129,2024-02-01T01:20:00,127.07,healthcare,credit,CA,48,9,1,1.2,0
TXN004130,2024-03-25T06:35:00,65.35,retail,credit,DE,28,2,0,2.5,0
TXN004131,2024-06-07T13:13:00,67.69,healthcare,digital_wallet,AU,56,16,1,1.7,0
TXN004132,2024-01-22T12:29:00,39.23,grocery,digital_wallet,US,36,1,1,1.4,0
TXN004133,2024-08-11T06:14:00,29.24,retail,debit,JP,72,14,0,11.7,0
TXN004134,2024-09-01T19:42:00,22.19,travel,credit,JP,44,23,0,11.0,0
TXN004135,2024-10-28T14:15:00,64.28,grocery,debit,DE,42,8,0,4.7,0
TXN004136,2024-06-12T22:28:00,71.98,restaurant,debit,UK,29,14,0,3.0,0
TXN004137,2024-01-02T06:10:00,43.91,grocery,digital_wallet,CA,37,13,0,9.5,0
TXN004138,2024-06-10T19:07:00,57.39,online,debit,UK,79,10,0,6.3,0
TXN004139,2024-04-13T22:13:00,1.39,grocery,debit,JP,18,8,1,0.6,0
TXN004140,2024-01-11T12:43:00,31.06,travel,credit,US,55,2,0,4.9,0
TXN004141,2024-11-05T12:09:00,62.62,online,credit,JP,61,0,1,5.3,0
TXN004142,2024-03-05T11:47:00,480.94,healthcare,credit,US,41,11,0,15.3,0
TXN004143,2024-05-02T09:31:00,194.1,restaurant,debit,UK,75,2,0,10.4,0
TXN004144,2024-02-04T03:34:00,100.21,healthcare,credit,UK,20,10,0,1.7,0
TXN004145,2024-06-23T12:01:00,117.55,restaurant,debit,AU,44,16,0,4.6,0
TXN004146,2024-06-08T19:39:00,104.07,restaurant,credit,UK,65,14,0,28.7,0
TXN004147,2024-06-03T07:53:00,194.68,online,credit,US,80,1,0,1.1,0
TXN004148,2024-11-22T08:49:00,82.65,travel,debit,CA,62,5,1,11.6,0
TXN004149,2024-04-09T21:33:00,10.55,restaurant,digital_wallet,CA,19,9,0,0.3,0
TXN004150,2024-12-17T08:19:00,42.17,restaurant,debit,US,20,17,1,2.7,0
TXN004151,2024-04-04T00:03:00,124.43,restaurant,debit,AU,49,23,0,0.9,0
TXN004152,2024-03-07T23:12:00,842.44,online,credit,CA,55,10,1,2.3,0
TXN004153,2024-08-21T05:35:00,478.36,healthcare,digital_wallet,JP,40,16,0,8.8,0
TXN004154,2024-03-12T05:40:00,116.63,travel,digital_wallet,CA,65,5,0,4.9,0
TXN004155,2024-03-04T02:00:00,8.45,healthcare,credit,US,58,11,0,5.8,0
TXN004156,2024-08-17T05:01:00,74.99,travel,credit,JP,64,13,1,1.6,0
TXN004157,2024-06-27T13:15:00,20.08,healthcare,debit,DE,33,0,1,17.7,0
